id,token,user_id_from_filename,label,root_time_unix,root_likes,root_comments,root_reposts,cascade_size,forward_count_estimated,propagation_depth,depth_mean,depth_median,max_breadth,time_to_root_min_s,time_to_root_median_s,time_to_root_mean_s,time_to_root_max_s,virality_score_mean_depth,repost_file_found
5134,yw6STi7IA,1664207987,non_rumor,1344352718,0,392,435,426,395,4,1.082160,1.000000,395,28842.000000,30045.500000,44277.528169,996499.000000,1.082160,True
5135,A683Jza83,1893801487,non_rumor,1377273527,65,686,559,539,367,2,1.319109,1.000000,367,28834.000000,34811.000000,273896.684601,64393713.000000,1.319109,True
515,A2Zz77C9f,2643091105,rumor,1375491028,10,143,261,248,117,2,1.526316,2.000000,130,28846.000000,36830.500000,296516.681452,38910735.000000,1.526316,True
517,zliJl2Mwe,2658307722,rumor,1362052741,2,157,607,521,206,10,2.525912,2.000000,206,29802.000000,174953.000000,212542.911708,3960109.000000,2.525912,True
518,zC1jDatVe,2784552782,rumor,1371552847,3,69,241,236,61,2,1.741525,2.000000,175,28857.000000,135738.500000,133558.326271,341788.000000,1.741525,True
51,zrxJUBZ7T,2990457803,rumor,1365599608,12,201,613,557,309,6,1.786355,1.000000,309,28819.000000,32358.000000,47638.244165,1995600.000000,1.786355,True
523,zw3S5qS3d,1639751947,rumor,1368166963,5,36,332,308,141,4,1.691558,2.000000,141,29398.000000,73328.000000,587813.305195,21125188.000000,1.691558,True
524,ABylV8n2E,2100445057,rumor,1395129266,208,167,218,216,208,2,1.037037,1.000000,208,28852.000000,33992.000000,65534.939815,1094106.000000,1.037037,True
528,zeWyvaF09,1810643643,rumor,1358440202,1,70,387,371,155,11,2.423181,2.000000,155,29021.000000,58320.000000,105168.547170,4175314.000000,2.423181,True
530,yBlyrb3iG,1621668227,rumor,1347328257,0,64,256,244,91,10,2.676230,2.000000,91,29815.000000,47634.500000,70090.577869,974363.000000,2.676230,True
531,zkttJ9PbL,2574938392,rumor,1361583028,8,58,510,452,202,9,2.360619,2.000000,202,28842.000000,43778.500000,147428.573009,3340329.000000,2.360619,True
533,A2Vz61Lsy,2145494291,rumor,1375454365,16,119,364,343,268,2,1.218659,1.000000,268,28840.000000,61059.000000,71390.924198,1790014.000000,1.218659,True
534,ywm0jigBL,1225357530,rumor,1344491286,0,10,183,162,159,2,1.018519,1.000000,159,28815.000000,29358.500000,35957.938272,630572.000000,1.018519,True
537,zph8blqjQ,3163704522,rumor,1364310956,2,96,337,272,137,6,1.830882,1.000000,137,28925.000000,65968.000000,207464.117647,4597884.000000,1.830882,True
538,zfkxYfXs9,2682284957,rumor,1358660081,0,138,813,762,508,9,1.696850,1.000000,508,28839.000000,48712.000000,120166.560367,12917290.000000,1.696850,True
539,zwe5Tv8Ve,2243807243,rumor,1368260649,10,129,271,261,173,4,1.363985,1.000000,173,28852.000000,34072.000000,64392.854406,1500858.000000,1.363985,True
53,z2C46dF4E,2410682912,rumor,1351433795,1,140,217,191,82,9,2.376963,2.000000,82,31880.000000,73361.000000,186203.670157,625072.000000,2.376963,True
542,z6YW8kmkm,2950543522,rumor,1353916281,1,30,128,119,40,5,2.260504,2.000000,40,33369.000000,89473.000000,114939.764706,777473.000000,2.260504,True
545,AAF5GwyX5,1733974485,rumor,1394622802,3,142,168,152,88,2,1.421053,1.000000,88,28905.000000,31530.500000,61563.703947,520636.000000,1.421053,True
546,zoF3O40Lf,1236392942,rumor,1363962045,194,715,475,459,416,3,1.113290,1.000000,416,28885.000000,88007.000000,176942.427015,3174192.000000,1.113290,True
547,yCpticGMq,2090259143,rumor,1347932375,1,36,141,138,44,8,2.543478,2.000000,44,28852.000000,33639.500000,533091.644928,6004338.000000,2.543478,True
548,znBCspvxe,1644669663,rumor,1363362292,2,35,198,189,140,3,1.312169,1.000000,140,28840.000000,30576.000000,85338.433862,2369797.000000,1.312169,True
551,zsaQfvoX4,1836442801,rumor,1365957968,0,63,279,269,115,6,1.921933,2.000000,115,29629.000000,102384.000000,157389.197026,1739837.000000,1.921933,True
552,A3um8rsbS,2765303365,rumor,1375773219,1,71,177,138,17,2,1.876812,2.000000,121,28968.000000,121148.500000,100209.826087,521111.000000,1.876812,True
553,z6Ny2z8Ow,2015165515,rumor,1353811906,1,33,110,107,66,4,1.551402,1.000000,66,29181.000000,38946.000000,142650.186916,5324095.000000,1.551402,True
554,zgGCkh3GR,2682907091,rumor,1359430568,0,34,111,101,69,5,1.475248,1.000000,69,28822.000000,30755.000000,49701.237624,395863.000000,1.475248,True
555,AAMaEyJcG,1662350927,rumor,1394687689,13,49,78,77,57,2,1.250000,1.000000,57,29185.000000,30938.000000,39297.714286,278013.000000,1.250000,True
556,zuYiioCPG,2976073683,rumor,1367547629,11,154,675,628,487,4,1.347134,1.000000,487,28888.000000,35908.500000,147074.173567,54032532.000000,1.347134,True
558,yCUwI5R1A,1781840562,rumor,1348216989,4,77,237,229,194,4,1.183406,1.000000,194,28824.000000,29760.000000,237427.772926,5313146.000000,1.183406,True
559,yCqjzcAtL,1748767241,rumor,1347940102,0,53,265,106,88,5,1.301887,1.000000,88,30450.000000,33390.500000,72418.971698,310182.000000,1.301887,True
55,yymrH5LaA,1573235424,rumor,1345631771,0,20,103,102,42,10,2.568627,2.000000,42,28860.000000,87726.500000,409416.784314,9637439.000000,2.568627,True
560,ywgE5aMSV,1775100753,rumor,1344442177,3,69,415,398,184,10,2.266332,2.000000,184,28828.000000,60858.500000,108807.783920,8316194.000000,2.266332,True
561,zy49n7zs0,2141844925,rumor,1369305954,2,35,88,86,60,3,1.337209,1.000000,60,28982.000000,30693.000000,31909.116279,43487.000000,1.337209,True
562,zAkWZBazc,2390584761,rumor,1370596367,23,94,206,188,62,2,1.670213,2.000000,126,28899.000000,39995.500000,57905.494681,387816.000000,1.670213,True
563,ztdpTdfiq,1839338010,rumor,1366549788,11,50,203,195,150,4,1.302564,1.000000,150,28892.000000,82726.000000,141762.712821,1711448.000000,1.302564,True
565,zig1W6xbd,2006118263,rumor,1360323340,0,109,506,438,194,6,1.949772,2.000000,194,28835.000000,97639.000000,230744.753425,5921920.000000,1.949772,True
566,AkRxEeDcg,2268291041,rumor,1385645422,34,20,640,621,339,2,1.454106,1.000000,339,28905.000000,276499.000000,777953.668277,35412494.000000,1.454106,True
568,zrfUEAwZG,1686766147,rumor,1365436227,0,30,97,89,53,8,1.910112,1.000000,53,29083.000000,32452.000000,171132.337079,5940212.000000,1.910112,True
56,ADvGc9AGO,2154995337,rumor,1396241205,52,183,822,814,222,2,1.726264,2.000000,589,28881.000000,42856.000000,49325.717445,1150745.000000,1.726264,True
570,A3FSkgfvM,2595723670,rumor,1375878790,4,55,202,177,32,3,2.210227,2.000000,75,29481.000000,185857.000000,253694.655367,11507908.000000,2.210227,True
572,yzpBF2t1v,2963453272,rumor,1346228957,0,81,101,100,26,6,2.650000,2.000000,26,29768.000000,88193.500000,274169.570000,12654128.000000,2.650000,True
573,ywgkrpolw,2351225967,rumor,1344439272,21,194,784,752,326,7,2.075798,2.000000,326,29152.000000,125744.000000,881137.325798,16548942.000000,2.075798,True
579,ADFregmX5,2344700452,rumor,1396330641,23,116,229,210,155,2,1.258373,1.000000,155,28924.000000,42536.000000,59317.176190,373564.000000,1.258373,True
57,zlHhligJo,1454113861,rumor,1362277722,4,75,377,342,107,12,2.464912,2.000000,134,29922.000000,56441.500000,142556.236842,2734006.000000,2.464912,True
580,zqtUEem1m,2782830277,rumor,1364996316,0,88,316,258,104,7,2.379845,2.000000,104,28850.000000,64619.500000,63910.775194,360411.000000,2.379845,True
581,zqMvtBhPX,2344848294,rumor,1365166727,0,23,213,122,107,4,1.196721,1.000000,107,29465.000000,49436.000000,80237.352459,417159.000000,1.196721,True
583,yCN1jivK4,2082357197,rumor,1348148195,7,113,285,267,159,7,1.632959,1.000000,159,28826.000000,31283.000000,36646.745318,248914.000000,1.632959,True
585,z01iNEiqa,2514300384,rumor,1349960434,0,42,302,286,216,5,1.349650,1.000000,216,28889.000000,80475.500000,137200.360140,1534923.000000,1.349650,True
586,zgIo8rlgp,1214219230,rumor,1359446801,1,57,183,150,98,5,1.506667,1.000000,98,28851.000000,84222.500000,96559.153333,1093481.000000,1.506667,True
588,zp3TkasDQ,1273216091,rumor,1364189617,1,82,309,278,177,6,1.629496,1.000000,177,28883.000000,37151.500000,406840.690647,46339983.000000,1.629496,True
589,yzRndaTwT,2771968647,rumor,1346483435,3,131,383,357,154,9,2.406162,2.000000,154,28838.000000,360989.000000,372268.086835,1403917.000000,2.406162,True
58,zDRvZcPea,1774988281,rumor,1372599462,0,44,102,96,43,2,1.552083,2.000000,53,28869.000000,31470.000000,35134.395833,85790.000000,1.552083,True
590,yzFxmdzy0,1850235592,rumor,1346374958,10,279,629,606,512,3,1.166667,1.000000,512,28852.000000,31149.500000,340080.077558,16429233.000000,1.166667,True
591,z0pPcANsR,2243127495,rumor,1350185179,0,20,109,103,77,4,1.310680,1.000000,77,28907.000000,42149.000000,64451.825243,445291.000000,1.310680,True
592,AgtlcsakZ,3798091373,rumor,1383150753,1,26,157,134,43,2,1.679104,2.000000,91,52170.000000,146307.500000,647072.947761,3115134.000000,1.679104,True
597,A2RYWdhuq,2380695465,rumor,1375421526,3,47,294,285,136,2,1.522807,2.000000,149,28898.000000,34615.000000,102023.933333,2004462.000000,1.522807,True
598,A1OGD9CQH,1915803662,rumor,1374823109,83,56,118,113,106,2,1.061947,1.000000,106,28854.000000,31956.000000,65477.469027,658595.000000,1.061947,True
59,yBp7OwQdI,2675885611,rumor,1347360980,2,25,343,336,120,9,2.648810,2.000000,120,28853.000000,82698.000000,274134.931548,12266811.000000,2.648810,True
600,zvr1gsfC9,2152010982,rumor,1367810891,2,32,462,425,334,4,1.249412,1.000000,334,28902.000000,35360.000000,82606.727059,2439240.000000,1.249412,True
602,zauWD7HiA,2373179255,rumor,1355914284,0,6,113,106,32,9,3.216981,3.000000,32,28882.000000,45504.000000,60899.584906,323085.000000,3.216981,True
603,z1xVV02xM,1886419032,rumor,1350827707,6,168,643,614,452,6,1.413681,1.000000,452,28835.000000,32631.000000,271929.592834,13963879.000000,1.413681,True
606,z14Svys8j,1660452532,rumor,1350561425,9,134,243,232,191,4,1.206897,1.000000,191,28810.000000,31447.000000,58389.866379,1075804.000000,1.206897,True
608,z7udsD9Am,1285020581,rumor,1354202952,1,42,297,282,112,6,1.900709,2.000000,116,28838.000000,63139.000000,122526.907801,3315182.000000,1.900709,True
613,zdJ6lmRhz,1769210832,rumor,1357748681,2,39,378,359,172,8,2.047354,2.000000,172,29510.000000,156388.000000,544980.000000,6626662.000000,2.047354,True
615,AAMy4kRlw,2091286391,rumor,1394691151,196,347,318,311,257,2,1.173633,1.000000,257,28947.000000,34556.000000,51463.186495,432504.000000,1.173633,True
616,ze9Jedtz9,2739916481,rumor,1357992713,7,58,446,425,289,5,1.437647,1.000000,289,28853.000000,39253.000000,274075.872941,9543944.000000,1.437647,True
617,zmvBA455N,1230218795,rumor,1362738955,5,147,257,243,174,4,1.366255,1.000000,174,28849.000000,31104.000000,198374.740741,9859405.000000,1.366255,True
619,yo9Vf5pwx,1732625303,rumor,1339834815,1,56,129,103,91,3,1.126214,1.000000,91,28840.000000,33343.000000,153397.543689,5403070.000000,1.126214,True
620,yBer64uZj,1689927692,rumor,1347263019,0,65,122,116,52,5,1.750000,2.000000,52,32695.000000,123022.500000,136802.034483,225267.000000,1.750000,True
621,zeRWH62mF,1238726334,rumor,1358397956,10,91,118,109,96,3,1.128440,1.000000,96,28874.000000,65011.000000,723123.376147,5922234.000000,1.128440,True
624,z6IP8dsf7,2692988203,rumor,1353768609,6,266,978,882,560,7,1.600907,1.000000,560,28847.000000,57364.500000,256629.320862,10615038.000000,1.600907,True
625,yDoecAe7u,1937518653,rumor,1348489196,1,40,557,534,234,9,2.170412,2.000000,234,28959.000000,88368.500000,208360.123596,8430293.000000,2.170412,True
627,z71GkCrrD,1773974463,rumor,1353941439,3,98,154,148,123,3,1.175676,1.000000,123,28853.000000,32190.500000,174468.750000,8301184.000000,1.175676,True
629,z9ejIt7M5,1895186221,rumor,1355193676,0,39,221,196,81,6,2.311224,2.000000,81,29066.000000,73864.500000,250880.214286,5358963.000000,2.311224,True
62,zdxi498Ve,1902410531,rumor,1357640435,2,30,274,270,82,13,3.470370,2.000000,82,28932.000000,101131.000000,122331.340741,5579997.000000,3.470370,True
631,yBNup2U1y,2036357184,rumor,1347584275,1,124,184,179,145,3,1.234637,1.000000,145,28952.000000,32616.000000,45131.782123,413123.000000,1.234637,True
632,zmKklwbQu,1794402350,rumor,1362873879,0,32,137,134,44,11,2.626866,2.000000,47,68993.000000,120457.000000,113990.380597,281696.000000,2.626866,True
633,Afo175hO8,1736364375,rumor,1382533740,1,0,102,81,19,3,1.782051,2.000000,57,48271.000000,73001.000000,72517.901235,88051.000000,1.782051,True
634,ztJDadouE,3197018764,rumor,1366845024,12,263,947,815,525,10,1.887117,1.000000,525,29109.000000,47135.000000,99961.244172,2325053.000000,1.887117,True
635,ABgzw3o4X,1154814715,rumor,1394966309,188,436,636,624,417,2,1.329582,1.000000,417,28846.000000,33310.500000,41756.070513,1739917.000000,1.329582,True
637,zqsdN6Mqb,2428858075,rumor,1364980815,0,36,257,234,77,3,1.683761,2.000000,154,31599.000000,585220.500000,670668.897436,2484709.000000,1.683761,True
638,z0pWzF8ms,1285020581,rumor,1350186268,2,132,436,380,204,5,1.673684,1.000000,204,28842.000000,67350.000000,135252.360526,4618111.000000,1.673684,True
641,A5YMWm3Jq,1841039181,rumor,1377188561,2,61,316,303,81,2,1.732673,2.000000,222,30096.000000,70494.000000,98320.867987,742091.000000,1.732673,True
642,yweF4deMw,2584481322,rumor,1344423993,5,57,199,192,88,9,2.093750,2.000000,88,28867.000000,49420.000000,61810.677083,428875.000000,2.093750,True
643,yumCIcqcx,1394657835,rumor,1343360527,0,61,129,121,79,6,1.537190,1.000000,79,28869.000000,35664.000000,61105.512397,461005.000000,1.537190,True
644,z0kMLjOZM,1414928151,rumor,1350138994,1,52,550,530,271,7,1.869811,1.000000,271,28855.000000,64744.500000,110806.949057,4576001.000000,1.869811,True
645,ywgRfjqv3,1447021637,rumor,1344444122,3,43,154,146,62,6,2.130137,2.000000,62,28907.000000,52332.500000,63824.239726,730603.000000,2.130137,True
646,yFu2NonV9,2855876772,rumor,1349678937,0,12,183,167,138,3,1.179641,1.000000,138,56550.000000,122367.000000,142240.568862,1051816.000000,1.179641,True
648,ztZ4rf6i9,2789617421,rumor,1366986528,2,43,360,334,82,10,3.787425,4.000000,82,28928.000000,64080.000000,80900.796407,1698758.000000,3.787425,True
649,AD2skpq85,2328558062,rumor,1395973376,167,120,692,640,94,2,1.853125,2.000000,546,28852.000000,38145.000000,289237.242567,17265552.000000,1.853125,True
64,yDxK8zQwb,2709831872,rumor,1348576402,0,206,238,228,142,6,1.653509,1.000000,142,30003.000000,35165.500000,68272.355263,818209.000000,1.653509,True
650,zeWHJvEpP,1749167665,rumor,1358441569,0,46,164,160,65,7,2.462500,2.000000,65,28998.000000,56248.000000,77799.481250,3358295.000000,2.462500,True
651,AlAzTgheF,2801656655,rumor,1386058168,33,166,380,316,109,2,1.652866,2.000000,205,29235.000000,44610.000000,399188.471519,7865173.000000,1.652866,True
655,zssTuevQ6,1653953053,rumor,1366123414,5,18,110,109,54,4,1.568807,2.000000,54,28949.000000,60960.000000,102109.321101,1318822.000000,1.568807,True
657,yw4RVsSGm,2636349403,rumor,1344334246,5,262,854,777,658,3,1.175032,1.000000,658,28841.000000,96163.000000,538698.642214,19693422.000000,1.175032,True
658,zmcLozTdA,2275337915,rumor,1362566275,0,0,170,155,94,6,1.812903,1.000000,94,28923.000000,38357.000000,43350.503226,99470.000000,1.812903,True
659,zt9wGDEIN,1557349447,rumor,1366514134,53,164,705,668,413,4,1.434132,1.000000,413,28832.000000,51932.500000,544408.455090,58847288.000000,1.434132,True
660,z6SvP9izl,2261027315,rumor,1353857404,24,305,504,492,368,4,1.292683,1.000000,368,28834.000000,36190.500000,106898.642276,1320815.000000,1.292683,True
667,zlL0fxqtJ,2320166072,rumor,1362311856,1,76,377,361,196,7,1.739612,1.000000,196,29138.000000,35574.000000,66499.509695,2252822.000000,1.739612,True
669,A8oLzoLJ7,1223250145,rumor,1378563081,6,79,103,90,45,2,1.500000,1.500000,45,29445.000000,76048.000000,254858.733333,2332465.000000,1.500000,True
670,zssQeahK6,1285922490,rumor,1366122932,5,53,550,542,252,8,2.064576,2.000000,252,28893.000000,68949.000000,89469.385609,2134340.000000,2.064576,True
671,A1YNsyGeu,3647463361,rumor,1374915764,0,14,99,95,26,2,1.726316,2.000000,69,29420.000000,37260.000000,170563.105263,2240813.000000,1.726316,True
672,AF61sxjCq,2996286644,rumor,1397142500,3,24,94,90,15,2,1.833333,2.000000,75,28995.000000,79419.000000,74957.611111,114406.000000,1.833333,True
673,zeXpovkeC,1805076061,rumor,1358448023,2,61,357,351,153,7,2.119658,2.000000,153,32945.000000,54256.000000,264675.339031,5921866.000000,2.119658,True
674,A1dQ28SPf,2560339090,rumor,1374485398,6,28,177,159,105,2,1.339623,1.000000,105,28843.000000,38242.000000,61383.213836,992173.000000,1.339623,True
675,z0yaEsZRT,1757174173,rumor,1350261668,0,29,223,212,160,5,1.334906,1.000000,160,28859.000000,33805.500000,315989.268868,5677251.000000,1.334906,True
676,ywdJ69QfC,1943142460,rumor,1344415424,2,19,195,184,73,11,2.619565,2.000000,73,28854.000000,62316.500000,91449.858696,1876960.000000,2.619565,True
677,AzsVy17xh,2790788073,rumor,1393943107,4,49,484,441,41,3,1.910959,2.000000,395,28919.000000,69968.000000,81697.895692,771803.000000,1.910959,True
678,zuxox9XgA,1445937283,rumor,1367301103,2,36,117,92,54,4,1.500000,1.000000,54,28870.000000,45080.000000,61919.260870,350928.000000,1.500000,True
67,zt7LvfsXw,2474574325,rumor,1366497993,13,59,330,323,197,9,1.814241,1.000000,197,28838.000000,32878.000000,93712.359133,6125842.000000,1.814241,True
682,A7Sfv36ik,2476458562,rumor,1378265065,44,279,922,732,209,2,1.714481,2.000000,523,28934.000000,151820.000000,327037.674863,8310281.000000,1.714481,True
683,zvTWn8vQ5,1658285251,rumor,1368075948,2,72,304,266,144,5,1.548872,1.000000,144,28894.000000,209070.500000,4485999.921053,30967878.000000,1.548872,True
684,zsrO30RdQ,1634365454,rumor,1366113448,11,170,262,248,111,5,1.677419,2.000000,114,28864.000000,38056.000000,57205.637097,1355587.000000,1.677419,True
685,zrQUuduFo,1909569295,rumor,1365775301,4,27,216,184,83,4,1.717391,2.000000,83,28868.000000,69134.500000,485381.108696,44242918.000000,1.717391,True
686,ADDkh55JC,1576680283,rumor,1396311282,95,72,91,88,75,2,1.147727,1.000000,75,28910.000000,30496.000000,34799.625000,143189.000000,1.147727,True
687,zasvZvgtE,2636620241,rumor,1355892016,0,72,631,602,215,10,2.521595,2.000000,215,28872.000000,53004.500000,108211.347176,5776950.000000,2.521595,True
691,yCrxSjs7d,1816345252,rumor,1347951382,0,42,556,536,278,6,1.763060,1.000000,278,29043.000000,54598.500000,602108.311567,26294115.000000,1.763060,True
692,Ao3wsza2k,2646209023,rumor,1387459876,6,4,163,141,43,2,1.692857,2.000000,97,28878.000000,33666.000000,90865.085106,6846081.000000,1.692857,True
694,A5u9qe75C,1680854071,rumor,1376907775,2,87,452,407,168,2,1.586207,2.000000,238,30278.000000,68242.000000,95778.324324,9621573.000000,1.586207,True
695,yA9DlxF94,2350609007,rumor,1346650787,7,169,517,493,222,8,2.273834,2.000000,222,28914.000000,32270.000000,38906.703854,356882.000000,2.273834,True
696,A0047tGo6,3305366413,rumor,1373790957,0,54,128,95,22,2,1.768421,2.000000,73,29642.000000,31693.000000,36612.642105,136534.000000,1.768421,True
697,yBwHyuhH8,2729844801,rumor,1347430419,0,36,113,111,41,5,1.945946,2.000000,43,54489.000000,92741.000000,849262.324324,84773664.000000,1.945946,True
698,z1DWD4p7v,1747366741,rumor,1350882801,0,95,242,229,89,5,1.781659,2.000000,109,28861.000000,70689.000000,301350.829694,11486164.000000,1.781659,True
69,zde9F17xh,1914697577,rumor,1357465061,0,0,239,167,153,3,1.095808,1.000000,153,36239.000000,36327.000000,1989435.383234,44694204.000000,1.095808,True
702,zwQCywceq,2097087093,rumor,1368613741,2,64,105,102,72,5,1.441176,1.000000,72,28900.000000,35977.500000,107237.921569,2242161.000000,1.441176,True
